,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-05-07,188.78,188.76,188.8,227378.0
2024-05-08,187.93,187.91,187.94,173532.0
2024-05-09,189.52,189.51,189.53,311579.0
2024-05-10,187.45,187.44,187.47,190663.0
2024-05-13,186.58,186.57,186.59,167488.0
2024-05-14,187.06,187.05,187.07,248361.0
2024-05-15,186.06,186.05,186.07,569772.0
2024-05-16,183.64,183.63,183.65,236632.0
2024-05-17,184.71,184.7,184.72,196060.0
2024-05-20,183.6,183.59,183.61,212435.0
2024-05-21,183.18,183.17,183.18,358331.0
2024-05-22,183.12,183.11,183.13,193695.0
2024-05-23,181.06,181.05,181.07,211549.0
2024-05-24,180.74,180.73,180.74,181874.0
2024-05-28,182.23,182.22,182.23,202201.0
2024-05-29,182.07,182.06,182.09,187931.0
2024-05-30,179.26,179.25,179.28,173573.0
2024-05-31,176.47,176.44,176.5,327072.0
2024-06-03,178.38,178.37,178.38,208480.0
2024-06-04,179.33,179.32,179.34,177272.0
2024-06-05,181.28,181.27,181.28,196006.0
2024-06-06,184.99,184.98,185.0,189466.0
2024-06-07,184.28,184.26,184.29,167396.0
2024-06-10,187.13,187.12,187.15,192660.0
2024-06-11,187.27,187.26,187.27,165223.0
2024-06-12,186.9,186.88,186.92,227121.0
2024-06-13,183.65,183.64,183.66,246171.0
2024-06-14,183.67,183.65,183.68,138191.0
2024-06-17,184.06,184.05,184.07,228128.0
2024-06-18,182.88,182.87,182.89,206332.0
2024-06-20,186.09,186.07,186.1,263340.0
2024-06-21,189.07,189.01,189.13,329738.0
2024-06-24,185.57,185.56,185.58,292563.0
2024-06-25,186.44,186.44,186.45,197691.0
2024-06-26,193.63,193.62,193.63,427257.0
2024-06-27,197.83,197.81,197.85,552507.0
2024-06-28,193.37,193.34,193.4,385130.0
2024-07-01,197.19,197.18,197.2,278089.0
2024-07-02,200.02,200.01,200.02,307648.0
2024-07-03,197.54,197.51,197.57,218386.0
2024-07-05,199.99,199.98,200.0,240240.0
2024-07-08,199.28,199.26,199.3,223457.0
2024-07-09,199.36,199.35,199.37,207133.0
2024-07-10,199.74,199.73,199.75,207590.0
2024-07-11,195.06,195.06,195.07,279094.0
2024-07-12,194.48,194.44,194.51,188965.0
2024-07-15,192.72,192.7,192.73,262790.0
2024-07-16,193.02,193.01,193.02,215681.0
2024-07-17,187.88,187.87,187.88,299766.0
2024-07-18,183.75,183.74,183.76,331312.0
2024-07-19,183.11,183.1,183.11,236081.0
2024-07-22,182.55,182.53,182.56,215128.0
2024-07-23,186.39,186.38,186.41,273999.0
2024-07-24,180.86,180.85,180.87,247789.0
2024-07-25,179.86,179.85,179.86,284902.0
2024-07-26,182.54,182.53,182.55,180162.0
2024-07-29,183.21,183.2,183.21,187183.0
2024-07-30,181.69,181.68,181.71,202327.0
2024-07-31,186.97,186.96,186.98,235542.0
2024-08-01,184.03,184.01,184.05,380237.0
2024-08-02,167.81,167.8,167.83,917631.0
2024-08-05,161.04,161.03,161.05,511620.0
2024-08-06,161.91,161.9,161.92,341707.0
2024-08-07,162.77,162.76,162.78,314479.0
2024-08-08,165.94,165.92,165.96,272295.0
2024-08-09,166.95,166.94,166.96,208910.0
2024-08-12,166.84,166.82,166.85,189029.0
2024-08-13,170.24,170.22,170.25,240851.0
2024-08-14,170.05,170.03,170.07,172906.0
2024-08-15,177.61,177.59,177.62,324819.0
2024-08-16,177.06,177.04,177.08,189079.0
2024-08-19,178.22,178.21,178.22,163832.0
2024-08-20,178.9,178.89,178.9,144784.0
2024-08-21,180.05,180.04,180.06,242777.0
2024-08-22,176.15,176.14,176.15,185683.0
2024-08-23,177.0,177.0,177.01,181634.0
2024-08-26,175.51,175.5,175.52,142873.0
2024-08-27,173.12,173.1,173.13,185716.0
2024-08-28,170.79,170.78,170.8,174086.0
2024-08-29,172.13,172.12,172.13,162867.0
2024-08-30,178.49,178.48,178.49,246756.0
2024-09-03,176.32,176.31,176.34,234496.0
2024-09-04,173.29,173.27,173.3,187804.0
2024-09-05,177.89,177.88,177.9,269272.0
2024-09-06,171.46,171.42,171.49,215363.0
2024-09-09,175.42,175.4,175.43,166954.0
2024-09-10,179.56,179.54,179.58,214737.0
2024-09-11,184.42,184.41,184.43,267565.0
2024-09-12,187.06,187.06,187.07,186205.0
2024-09-13,186.46,186.44,186.48,154581.0
2024-09-16,184.89,184.88,184.9,153770.0
2024-09-17,186.93,186.92,186.94,158106.0
2024-09-18,186.42,186.4,186.43,165039.0
2024-09-19,189.88,189.87,189.9,223137.0
2024-09-20,191.64,191.6,191.67,277997.0
2024-09-23,193.92,193.91,193.93,197389.0
2024-09-24,194.03,194.02,194.03,207605.0
2024-09-25,192.55,192.54,192.56,143048.0
2024-09-26,191.16,191.14,191.17,201721.0
2024-09-27,187.89,187.86,187.92,196099.0
2024-09-30,186.31,186.3,186.33,197555.0
2024-10-01,185.13,185.12,185.15,212597.0
2024-10-02,184.78,184.77,184.78,136791.0
2024-10-03,181.95,181.94,181.97,189655.0
2024-10-04,186.52,186.51,186.52,226859.0
2024-10-07,180.88,180.86,180.89,257233.0
2024-10-08,182.69,182.67,182.7,147041.0
2024-10-09,185.18,185.17,185.18,155571.0
2024-10-10,186.66,186.65,186.67,169553.0
2024-10-11,188.83,188.82,188.83,161432.0
2024-10-14,187.61,187.6,187.61,134159.0
2024-10-15,187.8,187.78,187.81,182463.0
2024-10-16,186.89,186.88,186.9,130307.0
2024-10-17,187.55,187.53,187.56,141073.0
2024-10-18,188.96,188.95,188.96,220596.0
2024-10-21,189.12,189.1,189.14,146241.0
2024-10-22,189.69,189.69,189.7,164925.0
2024-10-23,184.73,184.72,184.73,179112.0
2024-10-24,186.38,186.37,186.38,124745.0
2024-10-25,187.81,187.81,187.82,166573.0
2024-10-28,188.5,188.49,188.51,136301.0
2024-10-29,190.83,190.8,190.85,160970.0
2024-10-30,192.82,192.81,192.84,212763.0
2024-10-31,186.16,186.13,186.18,335416.0
2024-11-01,197.88,197.86,197.91,671583.0
2024-11-04,195.79,195.78,195.79,228776.0
2024-11-05,199.51,199.5,199.52,205366.0
2024-11-06,207.1,207.09,207.11,446321.0
2024-11-07,210.22,210.21,210.22,327589.0
2024-11-08,208.27,208.24,208.3,200796.0
2024-11-11,206.9,206.89,206.9,184090.0
2024-11-12,208.93,208.91,208.95,207917.0
2024-11-13,214.12,214.11,214.13,278117.0
2024-11-14,211.5,211.46,211.53,245959.0
2024-11-15,202.57,202.53,202.62,583342.0
2024-11-18,201.71,201.7,201.71,189563.0
2024-11-19,204.58,204.56,204.6,187945.0
2024-11-20,202.87,202.86,202.88,191951.0
2024-11-21,198.31,198.3,198.33,388446.0
2024-11-22,197.09,197.06,197.11,177354.0
2024-11-25,201.44,201.43,201.45,194534.0
2024-11-26,207.82,207.81,207.84,266800.0
2024-11-27,205.77,205.75,205.79,162283.0
2024-11-29,207.92,207.89,207.94,113575.0
2024-12-02,210.69,210.66,210.71,226273.0
2024-12-03,213.4,213.38,213.41,193852.0
2024-12-04,218.13,218.12,218.15,298560.0
2024-12-05,220.59,220.56,220.61,249126.0
2024-12-06,227.04,227.03,227.04,265694.0
2024-12-09,226.16,226.15,226.16,257170.0
2024-12-10,225.13,225.12,225.15,167142.0
2024-12-11,230.18,230.16,230.19,191126.0
2024-12-12,229.0,228.99,229.01,142511.0
2024-12-13,227.44,227.42,227.45,158247.0
2024-12-16,232.94,232.93,232.94,178193.0
2024-12-17,231.21,231.17,231.25,174544.0
2024-12-18,220.49,220.43,220.55,225613.0
2024-12-19,223.29,223.28,223.29,181224.0
2024-12-20,225.23,225.22,225.24,251110.0
2024-12-23,225.09,225.08,225.09,117390.0
2024-12-24,228.98,228.89,229.06,83188.0
2024-12-26,227.09,227.07,227.11,91219.0
2024-12-27,223.85,223.8,223.9,149738.0
2024-12-30,221.19,221.18,221.21,145240.0
2024-12-31,219.37,219.34,219.39,123518.0
2025-01-02,220.22,220.2,220.23,199835.0
2025-01-03,224.14,224.13,224.15,147799.0
2025-01-06,227.61,227.6,227.62,170909.0
2025-01-07,222.1,222.08,222.11,156669.0
2025-01-08,222.12,222.07,222.16,118882.0
2025-01-10,218.89,218.87,218.91,197369.0
2025-01-13,218.48,218.47,218.49,145515.0
2025-01-14,217.76,217.74,217.78,142134.0
2025-01-15,223.31,223.28,223.34,164566.0
2025-01-16,220.65,220.63,220.66,126730.0
2025-01-17,225.97,225.95,225.98,243568.0
2025-01-21,230.7,230.69,230.71,207536.0
2025-01-22,235.02,235.01,235.03,220885.0
2025-01-23,235.38,235.37,235.4,151248.0
2025-01-24,234.82,234.81,234.84,132998.0
