,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2024-05-07,517.2,517.19,517.2,358846.0
2024-05-08,517.19,517.18,517.19,284051.0
2024-05-09,520.13,520.13,520.14,319890.0
2024-05-10,520.84,520.83,520.84,339981.0
2024-05-13,520.9,520.9,520.91,259401.0
2024-05-14,523.3,523.29,523.3,348678.0
2024-05-15,529.75,529.75,529.76,402479.0
2024-05-16,528.65,528.65,528.66,343903.0
2024-05-17,529.43,529.42,529.43,312974.0
2024-05-20,530.02,530.02,530.03,231674.0
2024-05-21,531.33,531.32,531.33,201178.0
2024-05-22,529.81,529.8,529.82,280765.0
2024-05-23,525.96,525.95,525.96,371685.0
2024-05-24,529.5,529.49,529.5,249832.0
2024-05-28,529.87,529.86,529.87,230534.0
2024-05-29,526.12,526.11,526.12,273446.0
2024-05-30,522.63,522.62,522.63,276485.0
2024-05-31,527.35,527.34,527.35,511326.0
2024-06-03,527.76,527.76,527.77,306724.0
2024-06-04,528.35,528.34,528.36,250509.0
2024-06-05,534.65,534.64,534.66,298299.0
2024-06-06,534.63,534.63,534.64,212546.0
2024-06-07,533.95,533.94,533.96,249177.0
2024-06-10,535.65,535.65,535.66,245940.0
2024-06-11,536.9,536.9,536.91,242570.0
2024-06-12,541.33,541.32,541.34,376814.0
2024-06-13,542.4,542.4,542.41,252974.0
2024-06-14,542.73,542.72,542.73,241936.0
2024-06-17,547.04,547.03,547.04,304788.0
2024-06-18,548.49,548.48,548.49,215258.0
2024-06-20,546.94,546.92,546.95,350108.0
2024-06-21,544.12,544.1,544.13,286211.0
2024-06-24,542.63,542.62,542.65,269986.0
2024-06-25,544.77,544.77,544.78,211497.0
2024-06-26,545.51,545.51,545.52,207573.0
2024-06-27,546.35,546.34,546.35,207487.0
2024-06-28,544.11,544.09,544.12,422240.0
2024-07-01,545.37,545.36,545.38,250738.0
2024-07-02,548.98,548.97,548.98,225257.0
2024-07-03,551.38,551.38,551.39,181624.0
2024-07-05,554.71,554.7,554.71,238566.0
2024-07-08,555.35,555.34,555.35,194027.0
2024-07-09,555.85,555.85,555.85,187522.0
2024-07-10,561.25,561.24,561.26,238367.0
2024-07-11,556.42,556.41,556.42,328847.0
2024-07-12,559.9,559.9,559.91,338208.0
2024-07-15,561.49,561.48,561.49,267926.0
2024-07-16,564.83,564.82,564.83,232268.0
2024-07-17,556.95,556.94,556.95,325287.0
2024-07-18,552.67,552.66,552.67,382206.0
2024-07-19,548.94,548.93,548.95,327813.0
2024-07-22,554.64,554.63,554.65,263094.0
2024-07-23,553.72,553.71,553.73,200075.0
2024-07-24,541.2,541.19,541.21,416058.0
2024-07-25,538.34,538.33,538.34,426260.0
2024-07-26,544.38,544.37,544.4,354459.0
2024-07-29,544.75,544.74,544.76,230215.0
2024-07-30,541.9,541.89,541.92,296960.0
2024-07-31,550.42,550.4,550.44,406756.0
2024-08-01,543.05,543.04,543.06,503725.0
2024-08-02,533.01,532.99,533.03,532256.0
2024-08-05,517.42,517.41,517.43,889907.0
2024-08-06,522.2,522.19,522.2,533085.0
2024-08-07,518.64,518.64,518.65,475250.0
2024-08-08,530.63,530.62,530.63,408090.0
2024-08-09,532.89,532.88,532.91,298324.0
2024-08-12,533.25,533.25,533.26,288241.0
2024-08-13,542.0,542.0,542.01,289858.0
2024-08-14,543.79,543.78,543.79,276312.0
2024-08-15,553.06,553.04,553.07,388693.0
2024-08-16,554.22,554.21,554.23,218036.0
2024-08-19,559.56,559.55,559.56,249252.0
2024-08-20,558.63,558.62,558.63,217073.0
2024-08-21,560.71,560.7,560.71,249322.0
2024-08-22,556.21,556.2,556.21,311277.0
2024-08-23,562.09,562.08,562.09,335033.0
2024-08-26,560.73,560.72,560.73,224856.0
2024-08-27,561.53,561.52,561.54,201788.0
2024-08-28,558.34,558.33,558.34,243926.0
2024-08-29,558.32,558.31,558.32,262272.0
2024-08-30,563.57,563.56,563.57,345463.0
2024-09-03,552.17,552.16,552.17,379164.0
2024-09-04,550.84,550.83,550.84,306920.0
2024-09-05,549.57,549.56,549.58,295814.0
2024-09-06,540.43,540.42,540.43,438409.0
2024-09-09,546.4,546.39,546.41,255828.0
2024-09-10,548.76,548.75,548.77,265226.0
2024-09-11,554.35,554.34,554.36,468727.0
2024-09-12,559.01,559.01,559.02,316222.0
2024-09-13,561.93,561.91,561.94,244386.0
2024-09-16,562.87,562.86,562.87,221889.0
2024-09-17,563.11,563.1,563.12,286355.0
2024-09-18,561.34,561.33,561.35,366221.0
2024-09-19,570.93,570.92,570.93,393046.0
2024-09-20,568.11,568.1,568.11,343503.0
2024-09-23,569.61,569.6,569.61,197877.0
2024-09-24,571.24,571.23,571.24,259138.0
2024-09-25,569.99,569.98,570.0,238873.0
2024-09-26,572.27,572.27,572.28,267032.0
2024-09-27,571.4,571.4,571.41,235249.0
2024-09-30,574.02,574.02,574.02,327287.0
2024-10-01,568.7,568.69,568.7,497626.0
2024-10-02,568.84,568.82,568.85,229905.0
2024-10-03,567.79,567.77,567.8,269296.0
2024-10-04,572.92,572.91,572.93,280956.0
2024-10-07,567.82,567.81,567.83,287351.0
2024-10-08,573.13,573.13,573.14,242583.0
2024-10-09,577.09,577.08,577.1,251260.0
2024-10-10,576.1,576.09,576.1,236259.0
2024-10-11,579.54,579.53,579.54,234305.0
2024-10-14,584.29,584.28,584.29,217846.0
2024-10-15,579.77,579.76,579.78,297497.0
2024-10-16,582.24,582.23,582.25,186286.0
2024-10-17,582.29,582.28,582.29,203915.0
2024-10-18,584.55,584.53,584.56,166494.0
2024-10-21,583.68,583.67,583.69,213113.0
2024-10-22,583.32,583.31,583.32,187453.0
2024-10-23,577.93,577.92,577.93,308971.0
2024-10-24,579.18,579.17,579.18,212332.0
2024-10-25,579.02,579.02,579.03,277499.0
2024-10-28,580.77,580.77,580.78,188685.0
2024-10-29,581.71,581.7,581.71,211987.0
2024-10-30,579.95,579.93,579.96,237618.0
2024-10-31,568.53,568.51,568.55,335921.0
2024-11-01,571.02,571.01,571.03,270526.0
2024-11-04,569.77,569.76,569.78,209240.0
2024-11-05,576.69,576.68,576.7,229892.0
2024-11-06,591.03,591.01,591.04,408515.0
2024-11-07,595.55,595.54,595.56,272438.0
2024-11-08,598.25,598.24,598.26,266351.0
2024-11-11,598.73,598.72,598.73,208093.0
2024-11-12,596.88,596.87,596.89,232993.0
2024-11-13,597.18,597.17,597.19,261502.0
2024-11-14,593.38,593.37,593.39,234995.0
2024-11-15,585.71,585.7,585.72,322781.0
2024-11-18,588.14,588.14,588.15,210999.0
2024-11-19,590.29,590.28,590.29,242003.0
2024-11-20,590.5,590.5,590.51,274595.0
2024-11-21,593.6,593.58,593.61,288068.0
2024-11-22,595.48,595.47,595.49,206164.0
2024-11-25,597.44,597.43,597.45,255494.0
2024-11-26,600.74,600.73,600.74,240357.0
2024-11-27,598.78,598.77,598.79,201157.0
2024-11-29,602.46,602.45,602.47,164048.0
2024-12-02,603.66,603.65,603.67,184859.0
2024-12-03,603.86,603.85,603.86,159292.0
2024-12-04,607.6,607.59,607.61,218448.0
2024-12-05,606.61,606.6,606.61,182941.0
2024-12-06,607.88,607.88,607.89,163292.0
2024-12-09,604.64,604.63,604.65,210894.0
2024-12-10,602.88,602.87,602.89,194800.0
2024-12-11,607.51,607.5,607.53,165668.0
2024-12-12,604.35,604.34,604.35,170046.0
2024-12-13,604.28,604.26,604.29,195337.0
2024-12-16,606.76,606.76,606.77,219081.0
2024-12-17,604.23,604.22,604.24,251206.0
2024-12-18,586.32,586.3,586.34,539751.0
2024-12-19,586.13,586.12,586.14,440650.0
2024-12-20,590.9,590.89,590.91,604328.0
2024-12-23,594.78,594.77,594.79,271529.0
2024-12-24,601.25,601.24,601.27,160888.0
2024-12-26,601.23,601.22,601.24,162648.0
2024-12-27,595.0,594.99,595.0,354257.0
2024-12-30,588.25,588.24,588.25,271545.0
2024-12-31,586.01,586.0,586.02,333149.0
2025-01-02,584.58,584.57,584.58,329555.0
2025-01-03,591.86,591.84,591.87,251296.0
2025-01-06,595.39,595.38,595.41,271098.0
2025-01-07,588.73,588.72,588.73,328325.0
2025-01-08,589.42,589.41,589.42,253524.0
2025-01-10,580.52,580.51,580.53,427547.0
2025-01-13,581.54,581.52,581.55,278677.0
2025-01-14,582.18,582.16,582.19,295053.0
2025-01-15,592.76,592.75,592.77,312622.0
2025-01-16,591.71,591.7,591.71,207329.0
2025-01-17,597.56,597.55,597.56,263944.0
2025-01-21,602.92,602.91,602.92,227612.0
2025-01-22,606.34,606.33,606.34,225741.0
2025-01-23,609.72,609.71,609.73,219466.0
2025-01-24,607.94,607.93,607.95,190286.0
